name,ratings,count_of_rating,company_types,hq,salary,interview_counts,jobs,benefits
INFOCRUNCH ANALYTICS,3.0,129.0,Analytics & KPO,New Delhi,375.0,9.0,1.0,10.0
Al Hassan Engineering Company SAOG,4.0,129.0,Engineering & Construction,Muscat,207.0,4.0,2.0,20.0
Vivekananda Hospital,3.8,129.0,Healthcare,Durgapur,482.0,8.0,0.0,10.0
Doshion,3.6,129.0,Waste Management,Ahmedabad,313.0,2.0,5.0,2.0
AKGVG & Associates,3.3,129.0,Accounting & Auditing,New Delhi,498.0,22.0,7.0,1.0
Vensar Constructions,4.2,129.0,Engineering & Construction,Hyderabad,482.0,9.0,9.0,2.0
Numbertree LLP,3.3,129.0,Accounting & Auditing,New Delhi,238.0,33.0,2.0,8.0
Mylab Discovery Solutions,2.9,129.0,Internet,Pune,553.0,14.0,0.0,8.0
Zeus Learning,2.8,129.0,EdTech,Mumbai,821.0,38.0,1.0,10.0
Sterling Manufacturing Company,3.7,129.0,Industrial Machinery,Gurugram,82.0,8.0,2.0,4.0
Lahori Zeera,4.0,129.0,Beverage,Sahibzada Ajit Singh Nagar,283.0,7.0,0.0,3.0
Crane Process Flow Technologies India,3.3,129.0,Industrial Machinery,Pune,669.0,12.0,0.0,11.0
Kpn Farm Fresh,3.7,129.0,Internet,Chennai,469.0,7.0,9.0,4.0
IVY SOFTWARE DEVELOPMENT SERVICES,3.9,129.0,IT Services & Consulting,Hyderabad,647.0,19.0,0.0,12.0
NGL Fine Chem,3.9,129.0,Pharma,Mumbai,662.0,11.0,4.0,7.0
Packt Publishing,3.0,129.0,Printing & Publishing,Mumbai,705.0,17.0,8.0,24.0
Indian Synthetic Rubber,4.1,129.0,Petrochemicals,Panipat,574.0,12.0,1.0,23.0
Frog CellSat,3.8,129.0,Design,Noida,464.0,14.0,5.0,9.0
Channel Soft,3.7,129.0,IT Services & Consulting,Vijayawada,650.0,10.0,0.0,6.0
Hellmann Worldwide Logistics,3.9,129.0,Logistics,Chennai,489.0,4.0,0.0,12.0
DH Healthcare Software Services India Private Limited (Dedalus),3.5,129.0,Software Product,Chennai,1200.0,14.0,1.0,4.0
Techila Global Services,3.5,129.0,IT Services & Consulting,Pune,620.0,17.0,28.0,17.0
NewVision Software & Consultancy,3.4,129.0,IT Services & Consulting,Pune,1100.0,11.0,11.0,8.0
Gamma Process Hub,3.6,129.0,BPO,Chennai,363.0,5.0,0.0,7.0
Glory Global Solutions (south Asia),3.3,129.0,IT Services & Consulting,Mumbai,444.0,7.0,0.0,11.0
The AEC Associates,4.4,129.0,Engineering & Construction,Noida,217.0,15.0,7.0,7.0
Government Of Tamilnadu,4.1,129.0,Government,Chennai,591.0,5.0,0.0,9.0
Beroe Inc,4.1,129.0,Management Consulting,Chennai,690.0,15.0,2.0,14.0
Tex Corp.,3.7,129.0,Fashion & Textile,Gurugram,547.0,6.0,4.0,11.0
Krishna Enterprises,3.8,129.0,Industrial Machinery,Faridabad,887.0,8.0,3.0,7.0
Omni Hospital,3.6,129.0,Healthcare,Hyderabad,532.0,2.0,0.0,13.0
Minosha,4.0,129.0,Hardware & Networking,New Delhi,530.0,5.0,0.0,9.0
Marvell,3.6,129.0,Semiconductors,Bengaluru,1200.0,14.0,82.0,10.0
NEXA Service,4.1,129.0,Automobile,Hyderabad,470.0,4.0,0.0,6.0
R.K Associates & Hoteliers,2.6,129.0,Facility Management Services,New Delhi,476.0,11.0,9.0,7.0
Mtandt,3.7,129.0,Industrial Machinery,Chennai,677.0,8.0,8.0,16.0
Fourth Dimension Technologies,3.3,129.0,IT Services & Consulting,Chennai,921.0,13.0,4.0,8.0
Powermax Fitness India,4.8,129.0,Fitness & Wellness,Mumbai,104.0,3.0,0.0,2.0
Vector India,3.9,128.0,Auto Components,Hyderabad,484.0,7.0,0.0,5.0
Uk Realty,3.8,128.0,Real Estate,Mumbai,302.0,24.0,7.0,2.0
TRUGlobal,3.7,128.0,IT Services & Consulting,Bengaluru,827.0,27.0,5.0,4.0
C-Square Info Solutions,3.5,128.0,IT Services & Consulting,Bengaluru,641.0,6.0,0.0,9.0
Medicamen Biotech,3.2,128.0,Pharma,New Delhi,575.0,6.0,0.0,5.0
KW Group,3.9,128.0,Non-Profit,Ghaziabad,573.0,12.0,0.0,5.0
IndiaCan,4.8,128.0,EdTech,New Delhi,135.0,3.0,0.0,20.0
Ganga Medical Centre & Hospitals,4.1,128.0,Healthcare,Coimbatore,456.0,9.0,1.0,6.0
ABIL Group,4.3,128.0,Real Estate,Pune,502.0,14.0,0.0,28.0
Foodlink F&B Holdings,4.1,128.0,Hospitality,Mumbai,592.0,5.0,0.0,27.0
Dhanuka Laboratories,3.8,128.0,Pharma,Gurugram,533.0,7.0,0.0,4.0
Vedang Radio Technology,4.2,128.0,Telecom,Mumbai,288.0,4.0,0.0,21.0
Sadara Chemical Company,4.0,128.0,Chemicals,Al Jubail,279.0,2.0,0.0,20.0
Magnum Mi Steel,3.4,128.0,Iron & Steel,Gurugram,451.0,8.0,1.0,2.0
BHARAT TECHNO PLAST,3.8,128.0,Auto Components,Ahmedabad,449.0,5.0,2.0,14.0
Devon Software Services,3.8,128.0,IT Services & Consulting,Bengaluru,656.0,16.0,2.0,9.0
Scholastic,4.1,128.0,Printing & Publishing,Gurugram,439.0,4.0,0.0,18.0
Avaada Electro,4.1,131.0,Power,Nagpur,462.0,17.0,4.0,8.0
Stivaph Healthcare,4.1,128.0,Pharma,Ahmedabad,144.0,31.0,5.0,1.0
Galore Networks,2.7,128.0,IT Services & Consulting,Chennai,273.0,4.0,0.0,15.0
Edge Telecom,3.6,128.0,Telecom,Gurugram,435.0,7.0,0.0,16.0
Vital Laboratories,3.3,128.0,Pharma,Vapi,803.0,9.0,6.0,4.0
Advance Decorative Laminates Private Limited,4.1,128.0,Building Material,Hapur,398.0,7.0,4.0,3.0
Chemco Plastic Industries Private Limited,4.5,128.0,Petrochemicals,Mumbai,504.0,6.0,4.0,17.0
Core Energy Systems Limited,3.8,128.0,Defence & Aerospace,Mumbai,504.0,20.0,0.0,3.0
BL Lifesciences,3.2,128.0,Medical Equipment,New Delhi,479.0,9.0,1.0,9.0
Mahatma Gandhi Medical College & Hospital,4.2,128.0,Education & Training,Jaipur,474.0,10.0,0.0,9.0
GE Capital,4.4,128.0,Financial Services,Gurugram,409.0,2.0,0.0,29.0
Bharat Cooperative Bank,4.1,128.0,Financial Services,Mumbai,696.0,8.0,3.0,4.0
TSR Darashaw,3.4,128.0,BPO,Mumbai,456.0,7.0,1.0,6.0
Dharmaj Crop Guard,4.0,128.0,Agro Chemicals,Ahmedabad,482.0,7.0,0.0,8.0
Cybertech Systems & Software,3.4,128.0,IT Services & Consulting,Mumbai,936.0,9.0,12.0,11.0
Sigma Corporation India,4.0,128.0,Auto Components,Gurugram,730.0,8.0,0.0,9.0
Regus,3.2,128.0,Facility Management Services,Mumbai,467.0,7.0,2.0,18.0
Computer Junction,3.6,128.0,IT Services & Consulting,New Delhi,481.0,5.0,1.0,5.0
Wipfli,3.5,128.0,Accounting & Auditing,Bengaluru,931.0,9.0,3.0,8.0
Indian Acrylics,3.9,128.0,Chemicals,Sangrur,552.0,7.0,0.0,13.0
College Of Education,4.4,129.0,Education & Training,Hyderabad,1600.0,9.0,0.0,2.0
Siec Education,2.7,128.0,Recruitment,New Delhi,417.0,11.0,0.0,1.0
Zopsmart Technology,3.3,128.0,Software Product,Bengaluru,1100.0,57.0,3.0,11.0
Ediglobe,3.9,128.0,EdTech,Bengaluru,92.0,18.0,0.0,7.0
DelEx Cargo,4.6,128.0,Logistics,Mumbai,337.0,6.0,0.0,18.0
MAP Systems,2.8,128.0,IT Services & Consulting,Bengaluru,412.0,12.0,3.0,14.0
Lot Mobiles,3.5,128.0,Retail,Hyderabad,413.0,4.0,2.0,11.0
SmartConnect Technologies,2.4,129.0,IT Services & Consulting,Mumbai,771.0,6.0,8.0,6.0
GetMyUni,3.3,128.0,Education & Training,Bengaluru,622.0,17.0,9.0,7.0
RouteMobile,3.4,128.0,IT Services & Consulting,Mumbai,983.0,8.0,44.0,13.0
Conceptia Software Technologies,4.1,127.0,Defence & Aerospace,Bengaluru,557.0,8.0,6.0,4.0
Kewaunee Labway,4.1,128.0,Furniture & Furnishing,Bengaluru,727.0,4.0,0.0,13.0
S R Enterprises,3.9,128.0,Electrical Equipment,New Delhi,667.0,6.0,0.0,8.0
Saasguru,2.0,127.0,Education & Training,Pune,46.0,2.0,0.0,3.0
Nala Robotics,1.8,127.0,,Hyderabad,344.0,5.0,0.0,3.0
Meritshot,4.5,127.0,Education & Training,Noida,65.0,22.0,0.0,2.0
P&R Infraprojects,3.8,127.0,Engineering & Construction,Chandigarh,349.0,3.0,0.0,8.0
Isgec Hitachi Zosen,3.6,127.0,Industrial Machinery,Bharuch,558.0,11.0,11.0,9.0
Cerence,3.2,127.0,Software Product,Pune,888.0,19.0,6.0,11.0
Enrich Agro Food Products,3.6,127.0,FMCG,Rohtak,602.0,9.0,2.0,9.0
Funskool India,3.9,127.0,Other,Chennai,681.0,7.0,0.0,5.0
CTA Apparels,3.9,127.0,Fashion & Textile,Noida,365.0,9.0,0.0,7.0
Basavatarakam Indo American Cancer Hospital Research Institute,4.3,127.0,Healthcare,Hyderabad,350.0,3.0,24.0,16.0
FR8,3.8,127.0,Internet,Chennai,523.0,15.0,7.0,2.0
Chargebee,3.7,127.0,Software Product,Chennai,1400.0,18.0,4.0,11.0
BEKEM Infra Projects,3.8,127.0,Engineering & Construction,Hyderabad,411.0,7.0,0.0,11.0
D&H Sécheron Electrodes,3.7,127.0,Industrial Machinery,Indore,467.0,12.0,1.0,6.0
Sfj Business Solutions,2.4,127.0,IT Services & Consulting,Bengaluru,542.0,10.0,1.0,3.0
KMC HOSPITAL,4.1,127.0,Healthcare,Mangaluru,382.0,6.0,0.0,10.0
Forvis Mazars,3.1,129.0,Accounting & Auditing,Gurugram,968.0,6.0,1.0,3.0
Nikon,4.0,127.0,Consumer Electronics & Appliances,Gurugram,471.0,6.0,0.0,15.0
The India Thermit Corporation,3.6,127.0,Industrial Machinery,Kanpur,522.0,11.0,1.0,9.0
Likewize,3.5,127.0,Telecom,Chennai,1000.0,17.0,2.0,8.0
Ftcash,3.9,127.0,FinTech,Mumbai,540.0,9.0,0.0,8.0
TTK Services,3.3,127.0,Internet,Bengaluru,617.0,5.0,15.0,13.0
Prodocs Solutions,3.4,127.0,Legal,Mumbai,330.0,14.0,3.0,2.0
Coloplast,3.4,127.0,Healthcare,New Delhi,405.0,12.0,15.0,13.0
Modern Informatics,3.8,127.0,IT Services & Consulting,Mumbai,506.0,12.0,5.0,7.0
Multi Organics,3.1,127.0,Chemicals,Chandrapur,570.0,12.0,24.0,14.0
Techversant Infotech,3.8,127.0,IT Services & Consulting,Thiruvananthapuram,582.0,16.0,1.0,8.0
YouGov,3.5,127.0,Analytics & KPO,Mumbai,673.0,11.0,13.0,10.0
Springworks,4.1,127.0,Software Product,Bengaluru,339.0,27.0,4.0,34.0
Qseap Infotech,3.6,127.0,IT Services & Consulting,Mumbai,694.0,20.0,5.0,12.0
Starion India,3.5,127.0,Electronics Manufacturing,Pune,514.0,7.0,1.0,8.0
ADS Spirits,4.4,127.0,Beverage,New Delhi,507.0,8.0,13.0,9.0
Odisha Power Transmission Corporation,4.3,127.0,Power,Bhubaneswar,205.0,7.0,0.0,9.0
Kilitch Healthcare India,4.5,127.0,Marketing & Advertising,Mumbai,458.0,26.0,0.0,1.0
Nitin Spinners,4.3,127.0,Fashion & Textile,Bhilwara,467.0,5.0,6.0,4.0
Craft Silicon,3.5,127.0,IT Services & Consulting,Bengaluru,1000.0,13.0,4.0,8.0
Ghaziabad Precision Products,3.6,127.0,Automobile,Ghaziabad,558.0,8.0,5.0,4.0
Jaya Shree Textiles,3.8,127.0,Fashion & Textile,Kolkata,296.0,12.0,0.0,12.0
PhillipCapital,3.1,127.0,Financial Services,Mumbai,820.0,8.0,0.0,3.0
Getronics,4.3,127.0,IT Services & Consulting,Bengaluru,920.0,8.0,17.0,18.0
Skillventory,3.5,127.0,,Indore,419.0,10.0,1.0,12.0
Eidiko Systems Integrators,3.3,127.0,IT Services & Consulting,Hyderabad,826.0,20.0,1.0,7.0
Paranjape Autocast,3.4,127.0,Auto Components,Pune,584.0,5.0,7.0,9.0
Novigo Solutions,3.8,127.0,IT Services & Consulting,Mangaluru,1300.0,19.0,2.0,4.0
Genus Electrotech,3.3,127.0,Semiconductors,Gandhidham,537.0,5.0,5.0,12.0
La opala rg,3.8,127.0,Retail,Sitarganj,460.0,6.0,0.0,8.0
Perpetuuiti Technosoft Services,3.6,127.0,IT Services & Consulting,Pune,829.0,14.0,0.0,15.0
Golden Tulip Hotels,3.4,127.0,Hospitality,New Delhi,452.0,7.0,0.0,15.0
PNG Jewellers,4.4,127.0,Jewellery,Pune,435.0,13.0,11.0,6.0
Interview Kickstart,3.6,127.0,Education & Training,Bengaluru,504.0,28.0,2.0,4.0
Bubugao Communication,4.2,127.0,,Jaipur,330.0,2.0,0.0,7.0
Kajaria Bathware,4.2,127.0,Building Material,Bhiwadi,448.0,6.0,0.0,10.0
Karma Ayurveda,3.6,127.0,Healthcare,New Delhi,401.0,6.0,0.0,16.0
Grid Dynamics,3.2,127.0,IT Services & Consulting,Hyderabad,1100.0,33.0,286.0,8.0
MCaffeine,2.9,127.0,Beauty & Personal Care,Mumbai,482.0,12.0,3.0,4.0
BASIC Home Loan,3.8,127.0,FinTech,Gurugram,397.0,15.0,5.0,5.0
Gromax Agri Equipment,3.7,127.0,Automobile,Vadodara,476.0,7.0,1.0,11.0
Indore Composite,3.9,127.0,Telecom,Mumbai,671.0,6.0,5.0,8.0
Gj Solutions,3.7,126.0,Recruitment,Hyderabad,397.0,7.0,0.0,13.0
Gm Infinite Dwelling,3.1,126.0,Real Estate,Bengaluru,445.0,4.0,2.0,4.0
SJS Enterprises,3.9,126.0,Auto Components,Bengaluru,643.0,11.0,4.0,6.0
Chetak Logistics,3.1,126.0,Logistics,New Delhi,462.0,7.0,2.0,6.0
BrandMuscle,3.4,126.0,IT Services & Consulting,Bengaluru,900.0,11.0,5.0,7.0
Microscan Infocommtech,4.0,126.0,Telecom,Mumbai,489.0,9.0,0.0,5.0
Gateway Distriparks,3.5,126.0,Logistics,New Delhi,587.0,6.0,1.0,10.0
Airworks,3.7,126.0,Aviation,Hosur,676.0,6.0,16.0,12.0
NDS InfoServ,3.2,126.0,BPO,Mumbai,354.0,12.0,3.0,5.0
Cheers Interactive,3.0,126.0,Management Consulting,Mumbai,498.0,9.0,0.0,12.0
Weizmann Forex,4.4,126.0,Financial Services,Mumbai,371.0,0.0,0.0,7.0
Daelim Industrial Co.,4.8,127.0,Petrochemicals,Chennai,96.0,4.0,0.0,29.0
QO BOX,4.6,126.0,IT Services & Consulting,Chennai,71.0,6.0,0.0,10.0
DDRC Agilus Diagnostics,3.8,126.0,,Kochi,422.0,8.0,0.0,7.0
Abhijeet Group,3.8,126.0,Power,Visakhapatnam,539.0,9.0,0.0,12.0
Redington Gulf,3.6,126.0,IT Services & Consulting,Chennai,733.0,9.0,0.0,11.0
Celebrity Cruises,4.1,126.0,Travel & Tourism,Mumbai,152.0,6.0,0.0,6.0
Richmondd Global School,4.8,126.0,Education & Training,New Delhi,86.0,6.0,3.0,5.0
Nahar Spinning Mills,4.2,126.0,Fashion & Textile,Ludhiana,473.0,6.0,0.0,10.0
Vishnu Solutions,3.6,126.0,BPO,Kolkata,337.0,6.0,1.0,6.0
IMCS Group.,3.1,126.0,IT Services & Consulting,Noida,469.0,10.0,0.0,11.0
TSS Consultancy,3.3,126.0,IT Services & Consulting,Mumbai,1100.0,34.0,8.0,6.0
Rich Products & Solutions,3.6,126.0,Food Processing,Pune,617.0,5.0,0.0,1.0
Ufi Filters,4.0,127.0,Auto Components,Bawal,658.0,10.0,6.0,10.0
Viaante Business Solutions,2.9,126.0,BPO,Mumbai,538.0,13.0,2.0,8.0
Panchayati Raj,3.4,126.0,Government,Lucknow,286.0,0.0,0.0,6.0
AachiGroup,3.8,126.0,,Chennai,599.0,3.0,0.0,3.0
Dai Ichi,4.2,126.0,Chemicals,Bharuch,503.0,4.0,2.0,6.0
PeopleStrong Technologies,3.2,126.0,Software Product,Gurugram,774.0,9.0,0.0,12.0
Oaknet Healthcare,3.1,126.0,Pharma,Mumbai,361.0,6.0,0.0,16.0
Deqode,3.3,126.0,IT Services & Consulting,Indore,986.0,21.0,34.0,16.0
Sud Chemie,4.5,126.0,Chemicals,Vadodara,578.0,6.0,0.0,16.0
Indian Institute of Science Education and Research,3.8,126.0,Analytics & KPO,Pune,539.0,7.0,0.0,18.0
DANA Graziano India,4.1,126.0,,Ahmedabad,522.0,11.0,0.0,11.0
Arki Techno Consultants,3.0,126.0,Engineering & Construction,Bhubaneswar,343.0,5.0,0.0,7.0
Great Champ Technology Limited,2.8,126.0,EdTech,Noida,583.0,5.0,1.0,9.0
Yuto Printing and Packaging,3.3,126.0,Packaging,Bengaluru,731.0,20.0,6.0,11.0
Honeywell Building Solutions,3.6,126.0,Engineering & Construction,Pune,873.0,7.0,0.0,5.0
Input Zero Technologies,3.6,126.0,Analytics & KPO,Bengaluru,591.0,8.0,30.0,6.0
Bridgenext,3.4,126.0,IT Services & Consulting,Pune,846.0,10.0,11.0,3.0
Auxein Medical,3.1,126.0,Medical Equipment,New Delhi,547.0,12.0,5.0,12.0
Continuum Global Solutions,3.6,126.0,BPO,Indore,586.0,10.0,6.0,7.0
Anmol Biscuits,4.3,126.0,FMCG,Kolkata,313.0,7.0,8.0,11.0
Geeklurn,3.6,126.0,EdTech,Bengaluru,132.0,5.0,0.0,2.0
TableSpace Technologies,3.1,127.0,Real Estate,Bengaluru,631.0,24.0,7.0,5.0
Jaipuria Institute of Management,4.4,126.0,Education & Training,Lucknow,386.0,11.0,9.0,32.0
CallHippo,4.1,129.0,,Ahmedabad,153.0,25.0,24.0,12.0
Ador Powertron,3.6,126.0,Electrical Equipment,Pune,497.0,10.0,6.0,9.0
United Airlines,3.9,126.0,Aviation,Gurugram,1800.0,33.0,0.0,3.0
Nelson Global Products,3.5,126.0,Industrial Machinery,Pune,602.0,12.0,0.0,11.0
Orient Blackswan,4.1,126.0,Printing & Publishing,Hyderabad,331.0,6.0,0.0,14.0
C H Robinson Worldwide Freight,3.3,126.0,Logistics,Mumbai,640.0,9.0,0.0,5.0
InSemi Technology Services,3.9,126.0,Semiconductors,Bengaluru,1200.0,17.0,11.0,5.0
MSN,3.7,126.0,Internet,Hyderabad,465.0,13.0,0.0,7.0
HiveMinds Innovative Market Solutions,2.8,126.0,Marketing & Advertising,Bengaluru,761.0,15.0,14.0,8.0
Rama group,3.5,126.0,Real Estate,Pune,731.0,10.0,0.0,4.0
Impulse,3.4,126.0,IT Services & Consulting,Gurugram,538.0,8.0,0.0,7.0
ams OSRAM,3.1,126.0,Electronics Manufacturing,Bengaluru,778.0,6.0,24.0,2.0
Bioworld Merchandising,3.5,126.0,Retail,Gurugram,661.0,2.0,0.0,9.0
Tasmed,3.4,126.0,Pharma,Chandigarh,260.0,6.0,0.0,35.0
Bharatiya Vidya Bhavan,3.9,126.0,Education & Training,Nagpur,318.0,2.0,2.0,17.0
Swami Rama Himalayan University,3.9,126.0,Education & Training,Dehradun,361.0,7.0,2.0,8.0
Atandra Energy,4.3,126.0,Electronics Manufacturing,Chennai,365.0,12.0,6.0,14.0
Modelyze Labs,4.8,126.0,,Bengaluru,36.0,56.0,5.0,38.0
DELLA LEADERS CLUB,4.6,125.0,IT Services & Consulting,Mumbai,123.0,4.0,21.0,25.0
Adnet Global,3.0,125.0,Animation & VFX,Mumbai,537.0,4.0,3.0,2.0
Bizbox Publishing,2.8,125.0,IT Services & Consulting,New Delhi,371.0,13.0,1.0,6.0
Information Evolution,3.7,125.0,IT Services & Consulting,Coimbatore,688.0,9.0,0.0,3.0
HirePro Consulting,3.7,125.0,Software Product,Bengaluru,691.0,12.0,0.0,22.0
GREEN POWER INTERNATIONAL,4.3,125.0,Oil & Gas,Noida,416.0,7.0,4.0,12.0
Edvoy,4.1,125.0,,Chennai,314.0,4.0,0.0,56.0
Hidoc Dr,4.7,126.0,Internet,Pune,111.0,37.0,4.0,3.0
Government Polytechnic Nagpur,3.9,125.0,Education & Training,Pune,314.0,5.0,2.0,9.0
Mahindra Agri Solutions,3.7,125.0,Agriculture,Mumbai,404.0,5.0,0.0,18.0
Sahara India Financial Corporation,3.9,125.0,Financial Services,Lucknow,348.0,0.0,0.0,12.0
Verificient Technologies,3.0,125.0,Emerging Technologies,Pune,672.0,16.0,20.0,9.0
Gram Panchayat,4.2,125.0,Government,Pune,347.0,3.0,0.0,4.0
Alstone Manufacturing,4.0,125.0,Building Material,New Delhi,260.0,12.0,1.0,2.0
ABS India,3.8,125.0,IT Services & Consulting,Bengaluru,1300.0,14.0,0.0,4.0
Oremus Corporate Services,3.7,126.0,Financial Services,Hyderabad,620.0,7.0,3.0,8.0
Hombale Constructions and Estates,4.5,125.0,Engineering & Construction,Bengaluru,465.0,2.0,0.0,24.0
Bellfast Management,4.2,125.0,Recruitment,Bengaluru,519.0,11.0,7.0,7.0
Guardian Healthcare Services,3.9,125.0,Fitness & Wellness,New Delhi,526.0,8.0,0.0,15.0
Mores Techno Private Limited,4.8,125.0,Real Estate,Noida,28.0,9.0,12.0,2.0
BACS HITECH ENGINEERING,3.1,125.0,Engineering & Construction,Bhilai Nagar,197.0,9.0,0.0,43.0
Ethara AI,3.3,125.0,,Gurugram,98.0,16.0,0.0,5.0
91 Springboard Business Hub,3.9,125.0,Real Estate,Bengaluru,547.0,11.0,18.0,11.0
Pharmalex,3.3,125.0,Medical Equipment,Noida,491.0,15.0,0.0,10.0
Prose Technologies,3.8,125.0,,Pune,598.0,5.0,1.0,2.0
Accentuate IT Solutions,3.9,125.0,IT Services & Consulting,Bengaluru,1300.0,33.0,0.0,1.0
Covenant Consultants,4.2,125.0,Recruitment,Chennai,676.0,11.0,0.0,12.0
Consort Builders,4.4,125.0,Real Estate,Chandigarh,412.0,12.0,7.0,8.0
Accubits Technologies,3.1,125.0,IT Services & Consulting,Thiruvananthapuram,562.0,16.0,0.0,7.0
Express Housekeeper,3.8,125.0,Facility Management Services,Kolkata,390.0,4.0,0.0,9.0
DEC Property Management,4.1,125.0,Facility Management Services,New Delhi,474.0,10.0,13.0,6.0
Chetak Enterprises,4.5,125.0,Engineering & Construction,Mumbai,443.0,0.0,0.0,14.0
JU Agri Sciences,4.3,125.0,Agro Chemicals,Noida,431.0,11.0,4.0,6.0
HERO ECOTECH,3.6,125.0,Automobile,Ludhiana,501.0,13.0,6.0,10.0
Kun Hyundai,4.0,125.0,Automobile,Chennai,603.0,6.0,1.0,7.0
Seneca Global IT Services,4.2,125.0,IT Services & Consulting,Hyderabad,876.0,11.0,9.0,9.0
Zeomega Infotech,3.5,125.0,IT Services & Consulting,Bengaluru,991.0,11.0,2.0,14.0
NETIMPACT SOLUTIONS PVT LTD,3.3,125.0,Analytics & KPO,Noida,470.0,9.0,4.0,2.0
Bijlipay,3.4,125.0,FinTech,Chennai,476.0,8.0,0.0,9.0
Drip Capital,3.5,125.0,FinTech,Mumbai,564.0,11.0,2.0,40.0
The Hi-tech Robotic Systemz,3.8,125.0,Emerging Technologies,Gurugram,533.0,13.0,8.0,11.0
Sparkline Equipments,4.2,125.0,Industrial Machinery,Pune,617.0,3.0,0.0,11.0
Neural IT,3.4,125.0,Financial Services,Mumbai,553.0,20.0,25.0,5.0
INTECH Creative Services Pvt. Ltd.,3.8,126.0,IT Services & Consulting,Gandhinagar,919.0,15.0,32.0,10.0
TVS Next,3.6,126.0,IT Services & Consulting,Chennai,1200.0,14.0,3.0,9.0
Sciative Solutions,3.8,125.0,Software Product,Navi Mumbai,283.0,38.0,63.0,14.0
TM International Logistics,3.6,125.0,Logistics,Kolkata,402.0,10.0,1.0,4.0
Centuary Fibre Plates,4.2,125.0,Furniture & Furnishing,Hyderabad,533.0,6.0,0.0,8.0
Tega McNally Minerals,2.8,125.0,Industrial Machinery,Bengaluru,591.0,4.0,1.0,12.0
Kanan International,3.1,125.0,Internet,Vadodara,576.0,12.0,1.0,5.0
Falabella,2.9,125.0,Retail,Bengaluru,882.0,16.0,0.0,11.0
InfinityLabs,3.9,125.0,IT Services & Consulting,Noida,831.0,14.0,3.0,12.0
Oncospark India Private Limited,3.7,125.0,Analytics & KPO,Chennai,603.0,9.0,10.0,6.0
Aster Pharmacy,3.6,125.0,Pharma,Bengaluru,454.0,9.0,0.0,4.0
Rippling,2.7,125.0,Internet,Bengaluru,1800.0,51.0,8.0,6.0
Numero Uno Clothing,4.1,125.0,Fashion & Textile,Gurugram,462.0,8.0,2.0,11.0
Sri Sai Power and Equipments,3.7,125.0,Industrial Machinery,Surat,403.0,7.0,0.0,6.0
Object Frontier Software,3.7,125.0,IT Services & Consulting,Chennai,1200.0,8.0,0.0,16.0
INFAC,3.8,125.0,Auto Components,Chennai,546.0,4.0,3.0,9.0
Sudisa Foundry,3.5,125.0,Auto Components,Jamshedpur,495.0,14.0,2.0,3.0
Performics,3.8,125.0,Marketing & Advertising,Mumbai,911.0,10.0,0.0,8.0
Dar Group,3.3,125.0,Architecture & Interior Design,Pune,640.0,10.0,0.0,15.0
ShipBob,3.9,125.0,Logistics,New Delhi,421.0,32.0,4.0,2.0
G.S.E.C,2.9,125.0,Logistics,Ahmedabad,391.0,2.0,0.0,24.0
IMARC Group,3.3,125.0,Analytics & KPO,New Delhi,423.0,21.0,1.0,3.0
TeamLease Staffing Solutions,3.3,124.0,Internet,Bengaluru,926.0,11.0,0.0,15.0
InnoEye Technologies,3.1,124.0,IT Services & Consulting,Indore,477.0,6.0,0.0,11.0
Migsun Group,3.2,124.0,Real Estate,Ghaziabad,594.0,7.0,0.0,4.0
Dewar's Garage,3.1,124.0,Automobile,Kolkata,380.0,3.0,0.0,5.0
Mawai Infotech,3.2,124.0,IT Services & Consulting,Noida,643.0,10.0,2.0,14.0
Bilt,4.3,124.0,Pulp & Paper,Yamunanagar,494.0,9.0,0.0,12.0
Lincoln Electric,4.0,124.0,Electrical Equipment,Chennai,696.0,7.0,0.0,18.0
Indira Gandhi National Open University,4.2,124.0,Education & Training,New Delhi,307.0,4.0,0.0,9.0
Jse Engineering Private Limited,3.4,124.0,Engineering & Construction,Chennai,426.0,3.0,0.0,3.0
Dentsu Global Services,3.4,124.0,Marketing & Advertising,Pune,1300.0,17.0,0.0,4.0
JBF Industries,3.5,124.0,Fashion & Textile,Dadra & Nagar Haveli,588.0,7.0,0.0,13.0
S10 Healthcare Solutions,3.6,124.0,Fitness & Wellness,Chennai,318.0,7.0,0.0,14.0
Retailio,3.8,124.0,Internet,Mumbai,311.0,8.0,2.0,2.0
Provab Technosoft,3.0,124.0,IT Services & Consulting,Bengaluru,645.0,6.0,10.0,2.0
Kamal Ced Solution,4.1,124.0,,Gurugram,401.0,8.0,1.0,5.0
Pearl Organisation,3.3,124.0,IT Services & Consulting,Dehradun,288.0,33.0,11.0,35.0
Biyani Technologies,3.6,124.0,Software Product,Kolhapur,256.0,33.0,5.0,3.0
Clinic Dermatech,3.0,124.0,Beauty & Personal Care,New Delhi,459.0,3.0,0.0,6.0
Suzlon Gujarat Wind Park,4.5,124.0,Power,Bhuj,330.0,9.0,0.0,27.0
Gojavas,4.7,124.0,Logistics,New Delhi,129.0,1.0,0.0,19.0
Bikayi,2.8,124.0,Marketing & Advertising,Bengaluru,351.0,10.0,0.0,20.0
Radiant Enterprise,3.7,124.0,Furniture & Furnishing,Kolkata,403.0,4.0,3.0,14.0
Mitratech,3.7,124.0,Software Product,Hyderabad,975.0,13.0,5.0,16.0
